Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
03/11/2017,	09:06:15,		008.545895,			047.406902,			10,				468.90,			2.11,		1.17,			0,			19.39
03/11/2017,	09:06:16,		008.545960,			047.406882,			10,				469.00,			2.11,		1.17,			0,			19.71
03/11/2017,	09:06:17,		008.546024,			047.406860,			10,				468.90,			2.11,		1.17,			0,			19.39
03/11/2017,	09:06:18,		008.546085,			047.406836,			10,				468.60,			2.11,		1.17,			0,			18.32
03/11/2017,	09:06:19,		008.546143,			047.406811,			10,				468.40,			2.11,		1.17,			0,			19.06
03/11/2017,	09:06:20,		008.546201,			047.406784,			10,				468.20,			2.11,		1.17,			0,			19.10
03/11/2017,	09:06:21,		008.546260,			047.406757,			10,				468.00,			2.11,		1.17,			0,			19.22
03/11/2017,	09:06:22,		008.546319,			047.406730,			10,				467.70,			2.11,		1.17,			0,			19.54
03/11/2017,	09:06:23,		008.546380,			047.406703,			10,				467.80,			2.11,		1.17,			0,			19.58
03/11/2017,	09:06:24,		008.546443,			047.406679,			10,				467.80,			2.11,		1.17,			0,			19.71
03/11/2017,	09:06:25,		008.546504,			047.406653,			10,				467.60,			2.11,		1.17,			0,			19.61
03/11/2017,	09:06:26,		008.546566,			047.406628,			10,				467.70,			2.11,		1.17,			0,			19.49
03/11/2017,	09:06:27,		008.546627,			047.406603,			10,				467.70,			2.11,		1.17,			0,			19.33
03/11/2017,	09:06:28,		008.546688,			047.406577,			10,				467.90,			2.11,		1.17,			0,			19.77
03/11/2017,	09:06:29,		008.546749,			047.406551,			10,				467.90,			2.11,		1.17,			0,			19.81
03/11/2017,	09:06:30,		008.546809,			047.406521,			10,				467.90,			2.12,		1.17,			0,			19.81
03/11/2017,	09:06:31,		008.546864,			047.406488,			10,				467.90,			2.12,		1.17,			0,			19.74
03/11/2017,	09:06:32,		008.546924,			047.406461,			10,				467.90,			2.12,		1.17,			0,			19.76
03/11/2017,	09:06:33,		008.546988,			047.406438,			10,				467.90,			2.12,		1.17,			0,			20.00
03/11/2017,	09:06:34,		008.547054,			047.406418,			10,				467.90,			2.12,		1.17,			0,			20.39
03/11/2017,	09:06:35,		008.547116,			047.406392,			11,				467.00,			1.68,		1.15,			0,			17.73
03/11/2017,	09:06:36,		008.547156,			047.406354,			11,				467.00,			1.68,		1.15,			0,			17.40
03/11/2017,	09:06:37,		008.547165,			047.406308,			11,				467.70,			1.58,		1.03,			0,			16.25
03/11/2017,	09:06:38,		008.547153,			047.406267,			11,				467.80,			1.58,		1.03,			0,			14.57
03/11/2017,	09:06:39,		008.547135,			047.406232,			11,				467.80,			1.58,		1.03,			0,			14.09
03/11/2017,	09:06:40,		008.547119,			047.406198,			11,				468.20,			1.68,		1.15,			0,			14.38
03/11/2017,	09:06:41,		008.547102,			047.406165,			11,				469.00,			1.68,		1.15,			0,			14.04
03/11/2017,	09:06:42,		008.547084,			047.406133,			11,				469.70,			1.58,		1.03,			0,			14.10
03/11/2017,	09:06:43,		008.547065,			047.406101,			11,				470.20,			1.58,		1.03,			0,			14.36
03/11/2017,	09:06:44,		008.547045,			047.406064,			11,				470.40,			1.68,		1.15,			0,			15.46
03/11/2017,	09:06:45,		008.547027,			047.406023,			11,				470.30,			1.68,		1.15,			0,			14.67
03/11/2017,	09:06:46,		008.547007,			047.405986,			11,				470.80,			1.58,		1.03,			0,			14.32
03/11/2017,	09:06:47,		008.546991,			047.405957,			11,				472.20,			1.58,		1.03,			0,			14.76
03/11/2017,	09:06:48,		008.546974,			047.405919,			11,				472.50,			1.58,		1.03,			0,			14.86
03/11/2017,	09:06:49,		008.546957,			047.405884,			11,				473.80,			1.58,		1.03,			0,			14.98
03/11/2017,	09:06:50,		008.546941,			047.405845,			11,				474.00,			1.58,		1.03,			0,			16.15
03/11/2017,	09:06:51,		008.546933,			047.405805,			11,				474.00,			1.58,		1.03,			0,			14.32
03/11/2017,	09:06:52,		008.546918,			047.405769,			11,				474.40,			1.58,		1.03,			0,			14.59
03/11/2017,	09:06:53,		008.546901,			047.405735,			11,				474.40,			1.58,		1.03,			0,			14.95
03/11/2017,	09:06:54,		008.546879,			047.405699,			11,				474.70,			1.59,		1.03,			0,			14.59
